id,date,time,co_gt,no2_gt,temperature,humidity,created_at
2357,17/06/2004,13.00.00,1.8,103.0,29.4,32.9,2026-01-28 02:46:50
2358,17/06/2004,14.00.00,1.7,106.0,31.3,28.7,2026-01-28 02:46:50
2359,17/06/2004,15.00.00,1.8,107.0,31.5,28.7,2026-01-28 02:46:50
2360,17/06/2004,16.00.00,1.7,102.0,30.9,30.3,2026-01-28 02:46:50
2361,17/06/2004,17.00.00,2.8,124.0,31.4,30.3,2026-01-28 02:46:50
2362,17/06/2004,18.00.00,3.6,133.0,30.7,31.4,2026-01-28 02:46:50
2363,17/06/2004,19.00.00,3.3,125.0,29.0,33.4,2026-01-28 02:46:50
2364,17/06/2004,20.00.00,2.9,124.0,27.3,37.5,2026-01-28 02:46:50
2365,17/06/2004,21.00.00,1.7,97.0,25.8,40.9,2026-01-28 02:46:50
2366,17/06/2004,22.00.00,1.7,94.0,25.2,43.0,2026-01-28 02:46:50
2367,17/06/2004,23.00.00,2.8,120.0,24.6,45.8,2026-01-28 02:46:50
2368,18/06/2004,00.00.00,1.8,105.0,24.0,47.3,2026-01-28 02:46:50
2369,18/06/2004,01.00.00,1.0,81.0,23.5,48.3,2026-01-28 02:46:50
2370,18/06/2004,02.00.00,0.5,43.0,24.0,45.8,2026-01-28 02:46:50
2371,18/06/2004,03.00.00,0.4,37.5,22.2,50.7,2026-01-28 02:46:50
2372,18/06/2004,04.00.00,0.3,32.0,22.8,48.1,2026-01-28 02:46:50
2373,18/06/2004,05.00.00,0.4,36.0,21.9,50.1,2026-01-28 02:46:50
2374,18/06/2004,06.00.00,0.8,59.0,20.4,54.1,2026-01-28 02:46:50
2375,18/06/2004,07.00.00,2.2,92.0,20.8,52.6,2026-01-28 02:46:50
2376,18/06/2004,08.00.00,4.4,121.0,22.8,47.9,2026-01-28 02:46:50
2377,18/06/2004,09.00.00,3.7,151.0,25.2,42.9,2026-01-28 02:46:50
2378,18/06/2004,10.00.00,2.5,142.0,29.3,34.8,2026-01-28 02:46:50
2379,18/06/2004,11.00.00,2.5,141.0,33.3,27.8,2026-01-28 02:46:50
2380,18/06/2004,12.00.00,2.3,129.0,34.9,24.9,2026-01-28 02:46:50
2381,18/06/2004,13.00.00,2.0,106.0,36.1,22.7,2026-01-28 02:46:50
2382,18/06/2004,14.00.00,2.0,125.0,37.6,21.1,2026-01-28 02:46:50
2383,18/06/2004,15.00.00,2.1,126.0,37.3,21.9,2026-01-28 02:46:50
2384,18/06/2004,16.00.00,2.4,147.0,37.2,21.6,2026-01-28 02:46:50
2385,18/06/2004,17.00.00,3.1,180.0,35.6,23.4,2026-01-28 02:46:50
2386,18/06/2004,18.00.00,2.9,164.0,33.1,24.3,2026-01-28 02:46:50
2387,18/06/2004,19.00.00,3.5,180.0,30.5,29.5,2026-01-28 02:46:50
2388,18/06/2004,20.00.00,2.9,153.0,28.7,35.8,2026-01-28 02:46:50
2389,18/06/2004,21.00.00,1.5,105.0,26.6,42.2,2026-01-28 02:46:50
2390,18/06/2004,22.00.00,1.7,98.0,25.2,46.6,2026-01-28 02:46:50
2391,18/06/2004,23.00.00,2.2,107.0,24.7,47.7,2026-01-28 02:46:50
2392,19/06/2004,00.00.00,1.6,87.0,24.4,47.4,2026-01-28 02:46:50
2393,19/06/2004,01.00.00,1.0,80.0,23.3,49.9,2026-01-28 02:46:50
2394,19/06/2004,02.00.00,0.6,62.0,23.8,47.3,2026-01-28 02:46:50
2395,19/06/2004,03.00.00,0.6,58.0,22.9,50.2,2026-01-28 02:46:50
2396,19/06/2004,04.00.00,0.6,54.0,21.2,55.0,2026-01-28 02:46:50
2397,19/06/2004,05.00.00,0.5,56.0,21.7,52.6,2026-01-28 02:46:50
2398,19/06/2004,06.00.00,0.5,62.0,22.8,48.9,2026-01-28 02:46:50
2399,19/06/2004,07.00.00,0.9,72.0,23.5,47.6,2026-01-28 02:46:50
2400,19/06/2004,08.00.00,1.4,86.0,24.6,44.9,2026-01-28 02:46:50
2401,19/06/2004,09.00.00,1.6,99.0,27.0,39.9,2026-01-28 02:46:50
2402,19/06/2004,10.00.00,1.6,98.0,29.3,35.9,2026-01-28 02:46:50
2403,19/06/2004,11.00.00,1.7,102.0,31.2,32.4,2026-01-28 02:46:50
2404,19/06/2004,12.00.00,1.7,84.0,34.4,26.6,2026-01-28 02:46:50
2405,19/06/2004,13.00.00,1.5,83.0,36.1,22.1,2026-01-28 02:46:50
2406,19/06/2004,14.00.00,1.2,68.0,35.6222,23.0194,2026-01-28 02:46:50
2407,19/06/2004,15.00.00,1.2,63.0,35.1444,23.9389,2026-01-28 02:46:50
2408,19/06/2004,16.00.00,1.1,65.0,34.6667,24.8583,2026-01-28 02:46:50
2409,19/06/2004,17.00.00,1.0,63.0,34.1889,25.7778,2026-01-28 02:46:50
2410,19/06/2004,18.00.00,1.1,56.0,33.7111,26.6972,2026-01-28 02:46:50
2411,19/06/2004,19.00.00,1.6,77.0,33.2333,27.6167,2026-01-28 02:46:50
2412,19/06/2004,20.00.00,1.7,91.0,32.7556,28.5361,2026-01-28 02:46:50
2413,19/06/2004,21.00.00,1.4,70.0,32.2778,29.4556,2026-01-28 02:46:50
2414,19/06/2004,22.00.00,1.7,95.0,31.8,30.375,2026-01-28 02:46:50
2415,19/06/2004,23.00.00,2.4,113.0,31.3222,31.2944,2026-01-28 02:46:50
2416,20/06/2004,00.00.00,2.3,109.0,30.8444,32.2139,2026-01-28 02:46:50
2417,20/06/2004,01.00.00,1.2,65.0,30.3667,33.1333,2026-01-28 02:46:50
2418,20/06/2004,02.00.00,1.0,60.0,29.8889,34.0528,2026-01-28 02:46:50
2419,20/06/2004,05.00.00,1.0,60.0,29.4111,34.9722,2026-01-28 02:46:50
2420,20/06/2004,06.00.00,0.9,65.0,28.9333,35.8917,2026-01-28 02:46:50
2421,20/06/2004,07.00.00,0.8,55.0,28.4556,36.8111,2026-01-28 02:46:50
2422,20/06/2004,08.00.00,1.0,66.0,27.9778,37.7306,2026-01-28 02:46:50
2423,20/06/2004,09.00.00,1.2,67.0,27.5,38.65,2026-01-28 02:46:50
2424,20/06/2004,10.00.00,1.2,64.0,27.0222,39.5694,2026-01-28 02:46:50
2425,20/06/2004,11.00.00,1.0,59.0,26.5444,40.4889,2026-01-28 02:46:50
2426,20/06/2004,12.00.00,1.0,59.0,26.0667,41.4083,2026-01-28 02:46:50
2427,20/06/2004,13.00.00,0.6,36.0,25.5889,42.3278,2026-01-28 02:46:50
2428,20/06/2004,14.00.00,0.7,35.0,25.1111,43.2472,2026-01-28 02:46:50
2429,20/06/2004,15.00.00,0.8,54.0,24.6333,44.1667,2026-01-28 02:46:50
2430,20/06/2004,16.00.00,1.1,71.0,24.1556,45.0861,2026-01-28 02:46:50
2431,20/06/2004,17.00.00,1.4,86.0,23.6778,46.0056,2026-01-28 02:46:50
2432,20/06/2004,18.00.00,2.8,114.0,23.2,46.925,2026-01-28 02:46:50
2433,20/06/2004,19.00.00,2.5,105.0,22.7222,47.8444,2026-01-28 02:46:50
2434,20/06/2004,20.00.00,1.6,87.0,22.2444,48.7639,2026-01-28 02:46:50
2435,20/06/2004,21.00.00,1.4,85.0,21.7667,49.6833,2026-01-28 02:46:50
2436,20/06/2004,22.00.00,2.3,91.0,21.2889,50.6028,2026-01-28 02:46:50
2437,20/06/2004,23.00.00,4.2,108.0,20.8111,51.5222,2026-01-28 02:46:50
2438,21/06/2004,00.00.00,3.0,99.0,20.3333,52.4417,2026-01-28 02:46:50
2439,21/06/2004,01.00.00,2.2,83.0,19.8556,53.3611,2026-01-28 02:46:50
2440,21/06/2004,02.00.00,0.6,36.0,19.3778,54.2806,2026-01-28 02:46:50
2441,21/06/2004,04.00.00,0.3,24.0,18.9,55.2,2026-01-28 02:46:50
2442,21/06/2004,05.00.00,0.5,43.0,18.2,57.6,2026-01-28 02:46:50
2443,21/06/2004,06.00.00,1.3,64.0,18.6,56.0,2026-01-28 02:46:50
2444,21/06/2004,07.00.00,2.5,91.0,20.8,48.0,2026-01-28 02:46:50
2445,21/06/2004,08.00.00,3.7,109.0,23.3,38.6,2026-01-28 02:46:50
2446,21/06/2004,09.00.00,2.5,110.0,25.1,32.4,2026-01-28 02:46:50
2447,21/06/2004,10.00.00,1.8,111.0,27.8,25.8,2026-01-28 02:46:50
2448,21/06/2004,11.00.00,1.5,106.0,29.6,21.0,2026-01-28 02:46:50
2449,21/06/2004,12.00.00,1.5,104.0,30.2,18.0,2026-01-28 02:46:50
2450,21/06/2004,13.00.00,1.2,76.0,30.1,18.5,2026-01-28 02:46:50
2451,21/06/2004,14.00.00,1.4,84.0,29.5,19.4,2026-01-28 02:46:50
2452,21/06/2004,15.00.00,1.6,102.0,31.1,18.2,2026-01-28 02:46:50
2453,21/06/2004,16.00.00,1.6,102.0,30.3,19.0,2026-01-28 02:46:50
2454,21/06/2004,17.00.00,2.2,124.0,30.1,19.3,2026-01-28 02:46:50
2455,21/06/2004,18.00.00,3.0,147.0,28.6,22.3,2026-01-28 02:46:50
2456,21/06/2004,19.00.00,3.0,138.0,26.1,28.3,2026-01-28 02:46:50
2457,21/06/2004,20.00.00,2.7,126.0,24.5,35.7,2026-01-28 02:46:50
2458,21/06/2004,21.00.00,2.1,112.0,23.1,41.5,2026-01-28 02:46:50
2459,21/06/2004,22.00.00,1.6,95.0,21.8,46.3,2026-01-28 02:46:50
2460,21/06/2004,23.00.00,1.3,80.0,20.9,48.9,2026-01-28 02:46:50
2461,22/06/2004,00.00.00,1.1,79.0,20.5,49.9,2026-01-28 02:46:50
2462,22/06/2004,01.00.00,0.7,49.0,20.0,50.9,2026-01-28 02:46:50
2463,22/06/2004,02.00.00,0.4,36.0,22.1,44.3,2026-01-28 02:46:50
2464,22/06/2004,03.00.00,0.2,38.0,21.0,47.5,2026-01-28 02:46:50
2465,22/06/2004,04.00.00,0.2,40.0,19.8,50.3,2026-01-28 02:46:50
2466,22/06/2004,05.00.00,0.3,37.0,19.0,52.8,2026-01-28 02:46:50
2467,22/06/2004,06.00.00,0.9,67.0,17.8,56.5,2026-01-28 02:46:50
2468,22/06/2004,07.00.00,3.1,106.0,18.2,55.8,2026-01-28 02:46:50
2469,22/06/2004,08.00.00,5.0,134.0,20.6,47.7,2026-01-28 02:46:50
2470,22/06/2004,09.00.00,2.8,123.0,22.8,41.9,2026-01-28 02:46:50
2471,22/06/2004,10.00.00,2.8,136.0,27.1,31.7,2026-01-28 02:46:50
2472,22/06/2004,11.00.00,2.1,109.0,30.4,26.4,2026-01-28 02:46:50
2473,22/06/2004,12.00.00,3.1,144.0,31.1,26.2,2026-01-28 02:46:50
2474,22/06/2004,13.00.00,3.0,154.0,31.4,25.3,2026-01-28 02:46:50
2475,22/06/2004,14.00.00,2.1,126.0,30.8,26.7,2026-01-28 02:46:50
2476,22/06/2004,15.00.00,1.7,98.0,31.8,25.6,2026-01-28 02:46:50
2477,22/06/2004,16.00.00,2.2,120.0,33.5,22.9,2026-01-28 02:46:50
2478,22/06/2004,17.00.00,3.5,145.0,33.1,23.5,2026-01-28 02:46:50
2479,22/06/2004,18.00.00,3.6,139.0,31.7,25.9,2026-01-28 02:46:50
2480,22/06/2004,19.00.00,4.1,148.0,29.0,30.4,2026-01-28 02:46:50
2481,22/06/2004,20.00.00,4.0,139.0,27.4,33.6,2026-01-28 02:46:50
2482,22/06/2004,21.00.00,1.8,93.0,25.2,36.4,2026-01-28 02:46:50
2483,22/06/2004,22.00.00,1.7,96.0,24.0,39.6,2026-01-28 02:46:50
2484,22/06/2004,23.00.00,2.4,104.0,23.8,39.6,2026-01-28 02:46:50
2485,23/06/2004,00.00.00,1.2,83.0,22.9,43.6,2026-01-28 02:46:50
2486,23/06/2004,01.00.00,0.8,66.0,22.8,43.9,2026-01-28 02:46:50
2487,23/06/2004,02.00.00,0.5,55.0,21.8,47.3,2026-01-28 02:46:50
2488,23/06/2004,03.00.00,0.3,46.0,21.7,47.3,2026-01-28 02:46:50
2489,23/06/2004,04.00.00,0.35,37.0,20.8,50.3,2026-01-28 02:46:50
2490,23/06/2004,05.00.00,0.4,40.0,21.7,46.8,2026-01-28 02:46:50
2491,23/06/2004,06.00.00,1.0,51.0,20.3,52.3,2026-01-28 02:46:50
2492,23/06/2004,07.00.00,3.8,117.0,20.5,52.3,2026-01-28 02:46:50
2493,23/06/2004,08.00.00,3.2,110.0,21.7,49.6,2026-01-28 02:46:50
2494,23/06/2004,09.00.00,3.5,136.0,24.0,43.1,2026-01-28 02:46:50
2495,23/06/2004,10.00.00,3.2,152.0,28.5,31.7,2026-01-28 02:46:50
2496,23/06/2004,11.00.00,2.3,119.0,32.2,25.1,2026-01-28 02:46:50
2497,23/06/2004,12.00.00,2.2,106.0,34.9,20.5,2026-01-28 02:46:50
2498,23/06/2004,13.00.00,2.1,101.0,35.4,19.9,2026-01-28 02:46:50
2499,23/06/2004,14.00.00,1.9,110.0,34.4,22.5,2026-01-28 02:46:50
2500,23/06/2004,15.00.00,2.4,124.0,34.8,22.8,2026-01-28 02:46:50
2501,23/06/2004,16.00.00,2.5,137.0,34.3,22.4,2026-01-28 02:46:50
2502,23/06/2004,17.00.00,3.6,159.0,32.5,25.3,2026-01-28 02:46:50
2503,23/06/2004,18.00.00,3.9,152.0,31.3,27.3,2026-01-28 02:46:50
2504,23/06/2004,19.00.00,4.4,166.0,30.2,29.0,2026-01-28 02:46:50
2505,23/06/2004,20.00.00,4.8,163.0,28.5,33.3,2026-01-28 02:46:50
2506,23/06/2004,21.00.00,2.5,121.0,27.3,35.3,2026-01-28 02:46:50
2507,23/06/2004,22.00.00,2.8,125.0,26.1,37.8,2026-01-28 02:46:50
2508,23/06/2004,23.00.00,3.2,120.0,24.7,47.1,2026-01-28 02:46:50
2509,24/06/2004,00.00.00,2.6,103.0,23.6,59.8,2026-01-28 02:46:50
2510,24/06/2004,01.00.00,1.5,64.0,23.3,60.5,2026-01-28 02:46:50
2511,24/06/2004,02.00.00,1.0,44.0,23.3,59.4,2026-01-28 02:46:50
2512,24/06/2004,03.00.00,0.8,39.5,22.9,57.7,2026-01-28 02:46:50
2513,24/06/2004,04.00.00,0.6,35.0,23.7,53.5,2026-01-28 02:46:50
2514,24/06/2004,05.00.00,0.6,46.0,21.2,60.9,2026-01-28 02:46:50
2515,24/06/2004,06.00.00,0.7,54.0,22.1,56.2,2026-01-28 02:46:50
2516,24/06/2004,07.00.00,1.2,68.0,21.9,57.0,2026-01-28 02:46:50
2517,24/06/2004,08.00.00,1.5,77.0,24.7,45.9,2026-01-28 02:46:50
2518,24/06/2004,09.00.00,1.3,74.0,27.0,40.8,2026-01-28 02:46:50
2519,24/06/2004,10.00.00,1.6,92.0,29.1,37.4,2026-01-28 02:46:50
2520,24/06/2004,11.00.00,1.5,83.0,31.1,32.4,2026-01-28 02:46:50
2521,24/06/2004,12.00.00,1.2,58.0,31.9,30.3,2026-01-28 02:46:50
2522,24/06/2004,13.00.00,1.1,55.0,32.8,28.9,2026-01-28 02:46:50
2523,24/06/2004,14.00.00,1.2,61.0,33.4,27.8,2026-01-28 02:46:50
2524,24/06/2004,15.00.00,1.3,65.0,35.3,23.7,2026-01-28 02:46:50
2525,24/06/2004,16.00.00,1.4,74.0,35.8,22.4,2026-01-28 02:46:50
2526,24/06/2004,17.00.00,1.6,89.0,35.3,20.8,2026-01-28 02:46:50
2527,24/06/2004,18.00.00,2.1,103.0,33.3,23.9,2026-01-28 02:46:50
2528,24/06/2004,19.00.00,3.0,128.0,30.3,30.8,2026-01-28 02:46:50
2529,24/06/2004,20.00.00,2.8,122.0,28.3,34.5,2026-01-28 02:46:50
2530,24/06/2004,21.00.00,3.8,125.0,27.1,38.9,2026-01-28 02:46:50
2531,24/06/2004,22.00.00,3.2,119.0,25.4,43.2,2026-01-28 02:46:50
2532,24/06/2004,23.00.00,4.1,126.0,24.6,45.3,2026-01-28 02:46:50
2533,25/06/2004,00.00.00,2.6,100.0,23.7,46.0,2026-01-28 02:46:50
2534,25/06/2004,01.00.00,2.0,94.0,23.0,48.1,2026-01-28 02:46:50
2535,25/06/2004,02.00.00,0.9,52.0,24.8,43.4,2026-01-28 02:46:50
2536,25/06/2004,03.00.00,0.7,58.0,23.1,47.4,2026-01-28 02:46:50
2537,25/06/2004,04.00.00,0.6,64.0,21.7,50.2,2026-01-28 02:46:50
2538,25/06/2004,05.00.00,0.6,46.0,21.9,50.7,2026-01-28 02:46:50
2539,25/06/2004,06.00.00,1.6,88.0,20.1,57.0,2026-01-28 02:46:50
2540,25/06/2004,07.00.00,2.6,104.0,21.5,51.8,2026-01-28 02:46:50
2541,25/06/2004,08.00.00,2.9,125.0,22.9,48.7,2026-01-28 02:46:50
2542,25/06/2004,09.00.00,2.8,151.0,25.7,41.0,2026-01-28 02:46:50
2543,25/06/2004,10.00.00,1.9,113.0,29.9,33.2,2026-01-28 02:46:50
2544,25/06/2004,11.00.00,1.9,102.0,32.9,28.0,2026-01-28 02:46:50
2545,25/06/2004,12.00.00,2.1,108.0,34.0,25.6,2026-01-28 02:46:50
2546,25/06/2004,13.00.00,1.9,93.0,34.7,22.6,2026-01-28 02:46:50
2547,25/06/2004,14.00.00,1.6,89.0,35.5,20.3,2026-01-28 02:46:50
2548,25/06/2004,15.00.00,1.6,84.0,35.9,18.8,2026-01-28 02:46:50
2549,25/06/2004,16.00.00,2.1,111.0,36.2,18.6,2026-01-28 02:46:50
2550,25/06/2004,17.00.00,2.4,115.0,35.4,15.3,2026-01-28 02:46:50
2551,25/06/2004,18.00.00,2.8,127.0,32.9,15.5,2026-01-28 02:46:50
2552,25/06/2004,19.00.00,3.4,129.0,29.9,19.8,2026-01-28 02:46:50
2553,25/06/2004,20.00.00,3.4,140.0,28.1,22.4,2026-01-28 02:46:50
2554,25/06/2004,21.00.00,2.7,137.0,26.1,24.7,2026-01-28 02:46:50
2555,25/06/2004,22.00.00,2.6,130.0,25.0,28.7,2026-01-28 02:46:50
2556,25/06/2004,23.00.00,2.3,121.0,24.3,31.0,2026-01-28 02:46:50
2557,26/06/2004,00.00.00,1.2,79.0,24.0,31.2,2026-01-28 02:46:50
2558,26/06/2004,01.00.00,1.0,69.0,22.4,34.9,2026-01-28 02:46:50
2559,26/06/2004,02.00.00,0.9,61.0,21.2,37.6,2026-01-28 02:46:50
2560,26/06/2004,03.00.00,1.1,59.5,19.5,42.3,2026-01-28 02:46:50
2561,26/06/2004,04.00.00,0.75,58.0,21.2,39.4,2026-01-28 02:46:50
2562,26/06/2004,05.00.00,0.4,58.0,19.5,42.4,2026-01-28 02:46:50
2563,26/06/2004,06.00.00,0.9,70.0,18.6,45.8,2026-01-28 02:46:50
2564,26/06/2004,07.00.00,1.8,104.0,19.7,44.1,2026-01-28 02:46:50
2565,26/06/2004,08.00.00,2.2,109.0,21.9,39.4,2026-01-28 02:46:50
2566,26/06/2004,09.00.00,2.4,129.0,24.5,34.3,2026-01-28 02:46:50
2567,26/06/2004,10.00.00,2.3,144.0,30.0,25.6,2026-01-28 02:46:50
2568,26/06/2004,11.00.00,1.6,101.0,34.5,18.9,2026-01-28 02:46:50
2569,26/06/2004,12.00.00,1.4,90.0,36.3,17.5,2026-01-28 02:46:50
2570,26/06/2004,13.00.00,1.4,86.0,37.7,16.0,2026-01-28 02:46:50
2571,26/06/2004,14.00.00,1.0,69.0,38.3,15.8,2026-01-28 02:46:50
2572,26/06/2004,15.00.00,1.0,65.0,38.4,17.5,2026-01-28 02:46:50
2573,26/06/2004,16.00.00,1.2,73.0,37.2,20.5,2026-01-28 02:46:50
2574,26/06/2004,17.00.00,1.3,73.0,34.0,26.4,2026-01-28 02:46:50
2575,26/06/2004,18.00.00,1.5,78.0,32.3,30.4,2026-01-28 02:46:50
2576,26/06/2004,19.00.00,1.9,98.0,30.5,33.9,2026-01-28 02:46:50
2577,26/06/2004,20.00.00,1.8,99.0,29.2,37.8,2026-01-28 02:46:50
2578,26/06/2004,21.00.00,1.4,83.0,28.4,39.1,2026-01-28 02:46:50
2579,26/06/2004,22.00.00,1.7,88.0,27.7,40.6,2026-01-28 02:46:50
2580,26/06/2004,23.00.00,2.7,117.0,27.2,42.5,2026-01-28 02:46:50
2581,27/06/2004,00.00.00,2.1,97.0,26.5,44.8,2026-01-28 02:46:50
2582,27/06/2004,01.00.00,1.4,75.0,25.5,47.6,2026-01-28 02:46:50
2583,27/06/2004,02.00.00,1.0,53.0,25.2,47.8,2026-01-28 02:46:50
2584,27/06/2004,03.00.00,1.0,49.0,23.2,53.7,2026-01-28 02:46:50
2585,27/06/2004,04.00.00,0.8,45.0,23.2,52.3,2026-01-28 02:46:50
2586,27/06/2004,05.00.00,0.5,42.0,24.0,50.3,2026-01-28 02:46:50
2587,27/06/2004,06.00.00,0.6,44.0,23.5,51.2,2026-01-28 02:46:50
2588,27/06/2004,07.00.00,0.6,50.0,23.5,50.8,2026-01-28 02:46:50
2589,27/06/2004,08.00.00,1.0,60.0,24.7,47.6,2026-01-28 02:46:50
2590,27/06/2004,09.00.00,1.6,100.0,27.2,41.1,2026-01-28 02:46:50
2591,27/06/2004,10.00.00,1.9,111.0,31.0,32.4,2026-01-28 02:46:50
2592,27/06/2004,11.00.00,1.7,110.0,35.2,24.8,2026-01-28 02:46:50
2593,27/06/2004,12.00.00,1.1,74.0,37.8,18.5,2026-01-28 02:46:50
2594,27/06/2004,13.00.00,0.8,56.0,39.0,15.1,2026-01-28 02:46:50
2595,27/06/2004,14.00.00,0.7,50.0,41.3,12.8,2026-01-28 02:46:50
2596,27/06/2004,15.00.00,0.7,54.0,41.8,11.9,2026-01-28 02:46:50
2597,27/06/2004,16.00.00,1.2,90.0,42.2,14.2,2026-01-28 02:46:50
2598,27/06/2004,17.00.00,1.6,109.0,41.4,15.5,2026-01-28 02:46:50
2599,27/06/2004,18.00.00,1.6,110.0,38.9,21.4,2026-01-28 02:46:50
2600,27/06/2004,19.00.00,1.7,103.0,34.3,26.0,2026-01-28 02:46:50
2601,27/06/2004,20.00.00,2.0,120.0,32.7,27.7,2026-01-28 02:46:50
2602,27/06/2004,21.00.00,2.3,134.0,30.5,30.4,2026-01-28 02:46:50
2603,27/06/2004,22.00.00,2.4,137.0,29.0,33.6,2026-01-28 02:46:50
2604,27/06/2004,23.00.00,1.7,99.0,28.2,36.6,2026-01-28 02:46:50
2605,28/06/2004,00.00.00,1.2,78.0,27.2,38.9,2026-01-28 02:46:50
2606,28/06/2004,01.00.00,1.0,63.0,26.7,40.0,2026-01-28 02:46:50
2607,28/06/2004,02.00.00,0.6,41.0,26.0,41.2,2026-01-28 02:46:50
2608,28/06/2004,03.00.00,0.5,40.0,22.8,50.1,2026-01-28 02:46:50
2609,28/06/2004,04.00.00,0.4,39.0,24.0,46.6,2026-01-28 02:46:50
2610,28/06/2004,05.00.00,0.5,60.0,24.0,46.4,2026-01-28 02:46:50
2611,28/06/2004,06.00.00,0.7,54.0,23.7,47.1,2026-01-28 02:46:50
2612,28/06/2004,07.00.00,3.2,119.0,23.6,47.3,2026-01-28 02:46:50
2613,28/06/2004,08.00.00,5.6,159.0,25.5,43.1,2026-01-28 02:46:50
2614,28/06/2004,09.00.00,4.6,182.0,28.5,36.8,2026-01-28 02:46:50
2615,28/06/2004,10.00.00,3.3,183.0,32.6,28.0,2026-01-28 02:46:50
2616,28/06/2004,11.00.00,2.1,144.0,36.3,23.4,2026-01-28 02:46:50
2617,28/06/2004,12.00.00,1.9,118.0,37.5,21.5,2026-01-28 02:46:50
2618,28/06/2004,13.00.00,1.9,106.0,39.6,19.0,2026-01-28 02:46:50
2619,28/06/2004,14.00.00,1.6,97.0,40.1,19.3,2026-01-28 02:46:50
2620,28/06/2004,15.00.00,2.0,129.0,40.4,20.0,2026-01-28 02:46:50
2621,28/06/2004,16.00.00,1.8,130.0,39.9,20.1,2026-01-28 02:46:50
2622,28/06/2004,17.00.00,2.9,163.0,39.1,19.6,2026-01-28 02:46:50
2623,28/06/2004,18.00.00,3.4,160.0,37.0,21.9,2026-01-28 02:46:50
2624,28/06/2004,19.00.00,3.1,140.0,33.9,26.8,2026-01-28 02:46:50
2625,28/06/2004,20.00.00,2.5,115.0,31.9,30.6,2026-01-28 02:46:50
2626,28/06/2004,21.00.00,1.8,92.0,29.7,33.9,2026-01-28 02:46:50
2627,28/06/2004,22.00.00,1.8,99.0,28.6,36.8,2026-01-28 02:46:50
2628,28/06/2004,23.00.00,2.0,96.0,27.8,38.7,2026-01-28 02:46:50
2629,29/06/2004,00.00.00,1.5,80.0,27.8,40.0,2026-01-28 02:46:50
2630,29/06/2004,01.00.00,0.8,65.0,27.5,41.3,2026-01-28 02:46:50
2631,29/06/2004,02.00.00,0.4,46.0,27.3,41.6,2026-01-28 02:46:50
2632,29/06/2004,03.00.00,0.3,51.5,26.0,44.2,2026-01-28 02:46:50
2633,29/06/2004,04.00.00,0.4,57.0,24.8,48.0,2026-01-28 02:46:50
2634,29/06/2004,05.00.00,0.5,54.0,25.9,45.1,2026-01-28 02:46:50
2635,29/06/2004,06.00.00,0.7,62.0,25.3,47.6,2026-01-28 02:46:50
2636,29/06/2004,07.00.00,3.4,102.0,24.7,49.5,2026-01-28 02:46:50
2637,29/06/2004,08.00.00,5.7,140.0,27.1,43.1,2026-01-28 02:46:50
2638,29/06/2004,09.00.00,3.2,121.0,28.3,39.8,2026-01-28 02:46:50
2639,29/06/2004,10.00.00,2.7,132.0,32.4,32.3,2026-01-28 02:46:50
2640,29/06/2004,11.00.00,2.1,122.0,35.4,27.8,2026-01-28 02:46:50
2641,29/06/2004,12.00.00,2.8,148.0,35.5,27.4,2026-01-28 02:46:50
2642,29/06/2004,13.00.00,2.5,133.0,37.8,24.4,2026-01-28 02:46:50
2643,29/06/2004,14.00.00,2.1,130.0,37.2,25.5,2026-01-28 02:46:50
2644,29/06/2004,15.00.00,2.5,141.0,37.2,25.6,2026-01-28 02:46:50
2645,29/06/2004,16.00.00,2.7,172.0,38.0,25.0,2026-01-28 02:46:50
2646,29/06/2004,17.00.00,3.7,198.0,37.1,26.9,2026-01-28 02:46:50
2647,29/06/2004,18.00.00,3.7,181.0,36.9,27.8,2026-01-28 02:46:50
2648,29/06/2004,19.00.00,4.6,202.0,34.7,31.9,2026-01-28 02:46:50
2649,29/06/2004,20.00.00,2.6,120.0,31.9,38.4,2026-01-28 02:46:50
2650,29/06/2004,21.00.00,2.5,115.0,30.5,42.3,2026-01-28 02:46:50
2651,29/06/2004,22.00.00,2.3,112.0,29.3,45.8,2026-01-28 02:46:50
2652,29/06/2004,23.00.00,2.2,97.0,28.2,48.1,2026-01-28 02:46:50
2653,30/06/2004,00.00.00,2.5,100.0,27.3,51.0,2026-01-28 02:46:50
2654,30/06/2004,01.00.00,0.9,47.0,26.8,52.4,2026-01-28 02:46:50
2655,30/06/2004,02.00.00,0.8,44.0,26.0,54.9,2026-01-28 02:46:50
2656,30/06/2004,03.00.00,0.7,43.0,26.8,51.9,2026-01-28 02:46:50
2657,30/06/2004,04.00.00,0.5,42.0,26.9,51.8,2026-01-28 02:46:50
2658,30/06/2004,05.00.00,0.7,57.0,24.6,59.1,2026-01-28 02:46:50
2659,30/06/2004,06.00.00,0.9,61.0,26.4,53.1,2026-01-28 02:46:50
2660,30/06/2004,07.00.00,2.2,106.0,27.3,46.4,2026-01-28 02:46:50
2661,30/06/2004,08.00.00,2.8,136.0,28.4,40.4,2026-01-28 02:46:50
2662,30/06/2004,09.00.00,2.9,157.0,30.8,37.1,2026-01-28 02:46:50
2663,30/06/2004,10.00.00,2.9,171.0,34.2,30.7,2026-01-28 02:46:50
2664,30/06/2004,11.00.00,3.0,190.0,37.0,26.5,2026-01-28 02:46:50
2665,30/06/2004,12.00.00,2.5,155.0,36.6,27.8,2026-01-28 02:46:50
